Year,Month,State,Genus Species,Serotype or Genotype,Etiology Status,Location of Preparation,Illnesses,Hospitalizations,Deaths,Food Vehicle,Contaminated Ingredient,Specific Location
2012,9,Oregon,Norovirus Genogroup II,GII_4 New Orleans (2009),Confirmed,Long-term,25,0.0,0.0,lettuce,,care/nursing home/assisted living facility
2012,8,Pennsylvania,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private,3,0.0,0.0,"ground beef, meatballs",beef,home/residence
2012,9,Pennsylvania,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant,9,7.0,0.0,salads,romaine lettuce,Sit-down dining
2012,9,New York,Salmonella enterica,Javiana,Confirmed,Restaurant,6,2.0,0.0,,,Sit-down dining
2012,8,Maine,Salmonella enterica,Newport,Confirmed,Grocery,2,1.0,0.0,,,store
2012,8,Alaska,Trichinella unknown,,Suspected,Private,3,1.0,0.0,moose; pork,,home/residence
2012,4,Florida,,,,Prison/jail,123,0.0,0.0,chili unspecified,,
2010,4,North Carolina,Salmonella enterica,Enteritidis,Confirmed,,65,8.0,0.0,meringue,,
2011,10,Multistate,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private,26,5.0,0.0,lettuce,,home/residence
2012,8,Alaska,Vibrio parahaemolyticus,,Confirmed,Restaurant,2,0.0,0.0,"oysters, raw",,Sit-down dining
2012,7,Nevada,Salmonella enterica,Heidelberg,Confirmed,Private,18,0.0,0.0,chicken dishes,,home/residence
2012,9,South Carolina,Staphylococcus aureus,,Confirmed,Restaurant,20,0.0,0.0,"pork, bbq",,Sit-down dining
2012,8,Michigan,,,,Caterer,2,0.0,0.0,,,(food prepared off-site from where served)
2012,9,Minnesota,Salmonella enterica,Bareilly,Confirmed,Restaurant,2,0.0,0.0,"sushi, unspecified",,Sit-down dining
2012,9,Georgia,,,,Long-term,19,7.0,0.0,,,care/nursing home/assisted living facility
2011,6,Multistate,Salmonella enterica,Uganda,Confirmed,,25,4.0,0.0,cantaloupe,,
2012,9,Ohio,,,,Grocery,7,0.0,0.0,"pork, carnitas",,store
2012,5,Kansas,Salmonella enterica,Montevideo,Confirmed,Private,13,0.0,0.0,,,home/residence
2012,9,Ohio,Yersinia enterocolitica,,Suspected,Private,4,0.0,0.0,,,home/residence
2012,3,Utah,Campylobacter jejuni,,Suspected,Other,2,0.0,0.0,cheese curds,raw milk,
2012,2,Utah,Campylobacter jejuni,,Confirmed,Farm/dairy,8,0.0,0.0,"milk, unpasteurized","milk, unpasteurized",
2012,9,Hawaii,Salmonella unknown,,Confirmed,Unknown,16,7.0,0.0,,,
2012,9,Florida,Norovirus,,Suspected,Restaurant,5,0.0,0.0,ice,ice,Sit-down dining
2012,2,Puerto Rico,Histamine,,Confirmed,Restaurant,5,0.0,0.0,"fish, marlin",,Sit-down dining
2012,5,Oklahoma,,,,Banquet,10,0.0,0.0,,,Facility (food prepared and served on-site); Other
2012,6,Oklahoma,Salmonella enterica,Typhimurium,Confirmed,,10,2.0,0.0,,,
2011,4,Multistate,Salmonella enterica,Enteritidis,Confirmed,,27,3.0,0.0,alfalfa sprouts,,
2011,8,Multistate,Salmonella enterica,Enteritidis,Confirmed,,53,2.0,0.0,turkish pine nuts,,
2011,2,Multistate,Salmonella enterica,Heidelberg,Confirmed,,181,50.0,1.0,"ground turkey, unspecified",,
2012,8,California,Norovirus Genogroup II,,Confirmed,Private,6,0.0,0.0,,,home/residence; Caterer (food prepared off-site from where served)
2012,4,Arkansas,,,,,5,0.0,0.0,,,
2012,9,Illinois,Salmonella enterica,Enteritidis,Confirmed,Other,17,1.0,0.0,,,
2012,10,Illinois,Norovirus Genogroup II; Norovirus Genogroup II,GII_4 Sydney (2012); GII_4 Sydney (2012),Confirmed; Confirmed,Restaurant,23,1.0,0.0,"salad, unspecified",,Sit-down dining
2012,1,New Jersey,Norovirus,,Suspected,Restaurant,7,0.0,0.0,,,Sit-down dining
2012,9,Oregon,Norovirus Genogroup I,GI_5,Confirmed,Restaurant,7,,,,,Sit-down dining
2012,5,Puerto Rico,,,,Restaurant,11,0.0,0.0,macaroni salad,,Sit-down dining
2012,9,Texas,,,,,36,2.0,0.0,,,
2012,2,Indiana,,,,,21,0.0,0.0,,,
2012,10,Minnesota,Norovirus,,Suspected,Restaurant,2,0.0,0.0,,,Sit-down dining
2010,2,Indiana,Campylobacter jejuni,,Confirmed,Other,18,,0.0,,,
2012,7,Colorado,Staphylococcus aureus,,Suspected,Caterer,60,2.0,0.0,"turkey, smoked",turkey,(food prepared off-site from where served)
2012,10,Minnesota,Norovirus,,Suspected,Restaurant,4,1.0,0.0,,,"""Fast-food""(drive up service or pay at counter)"
2012,8,Kansas,Salmonella enterica,Typhimurium,Confirmed,Restaurant,16,0.0,0.0,,,Sit-down dining
2012,9,Kansas,,,,Restaurant,8,0.0,0.0,,,Sit-down dining
2012,9,North Dakota,,,,Restaurant,3,0.0,0.0,,,Sit-down dining
2012,9,North Dakota,,,,Restaurant,10,0.0,0.0,,,Sit-down dining; Banquet Facility (food prepared and served on-site); Caterer (food prepared off-site from where served)
2012,8,California,Other - Chemical/Toxin,,Confirmed,Restaurant,6,0.0,0.0,fish,,Sit-down dining
2012,9,Washington,Paralytic shellfish poison,,Confirmed,Private,7,4.0,0.0,mussels,,home/residence
2012,1,California,,,,Restaurant,2,0.0,0.0,,,Sit-down dining
2012,6,Nebraska,,,,,52,,,,,
2011,7,New Jersey,Listeria monocytogenes,,Confirmed,Private,2,2.0,0.0,"mexican style cheese, pasteurized",,home/residence
2012,8,Nebraska,,,,,21,5.0,,,,
2012,6,Pennsylvania,,,,Restaurant,12,0.0,0.0,,,other or unknown type
2012,9,California,Vibrio parahaemolyticus,,Confirmed,Restaurant,2,0.0,0.0,"oysters, raw",oysters,Sit-down dining
2010,12,California,Salmonella enterica,Typhimurium var Cope,Confirmed,Long-term,7,0.0,0.0,"chicken, baked",,care/nursing home/assisted living facility
2012,9,Ohio,Norovirus,,Suspected,Private,2,0.0,0.0,,,home/residence
2012,10,Illinois,,,,Restaurant,11,0.0,0.0,,,Sit-down dining
2012,10,Virginia,Salmonella enterica,Javiana,Confirmed,Restaurant,25,3.0,0.0,,,"""Fast-food""(drive up service or pay at counter); Restaurant Sit-down dining"
2012,10,Illinois,Norovirus Genogroup II,,Suspected,Restaurant,2,0.0,0.0,,,Sit-down dining
2012,10,Ohio,Norovirus Genogroup II,GII_6,Confirmed,Restaurant,14,1.0,0.0,,,"""Fast-food""(drive up service or pay at counter)"
2012,10,Connecticut,Norovirus Genogroup II,GII_4 Sydney (2012),Confirmed,Restaurant,6,0.0,0.0,,,Sit-down dining
2012,9,New York,Shigella sonnei,,Confirmed,Restaurant,11,2.0,0.0,,,"""Fast-food""(drive up service or pay at counter)"
2012,10,Texas,,,,Restaurant,4,0.0,0.0,,,Sit-down dining
2012,6,California,Norovirus unknown,,Confirmed,Restaurant,180,0.0,0.0,,,Sit-down dining
2012,10,Minnesota,Norovirus,,Confirmed,Restaurant,19,0.0,0.0,,,Sit-down dining
2012,9,Kentucky,Campylobacter jejuni,,Confirmed,Religious,3,1.0,0.0,,,facility
2012,3,Puerto Rico,Ciguatoxin,,Confirmed,Private,2,0.0,0.0,"fish, hogfish",,home/residence
2012,9,Maryland,Salmonella enterica,Thompson,Confirmed,Restaurant,9,2.0,0.0,,,other or unknown type
2012,10,Louisiana,Norovirus,,Suspected,,27,0.0,0.0,,,
2012,10,Oregon,Campylobacter jejuni,,Confirmed,Private,9,0.0,0.0,chicken liver pate,"liver, chicken",home/residence
2012,10,Oregon,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant,4,1.0,0.0,,,Sit-down dining
2012,10,Oregon,Norovirus Genogroup I,GI_5,Confirmed,,52,,,,,
2012,10,Oregon,Norovirus Genogroup II,GII_6,Suspected,,7,0.0,0.0,,,
2012,10,Illinois,Norovirus Genogroup II; Norovirus Genogroup II,GII_6; GII_6,Confirmed; Confirmed,Restaurant,53,0.0,0.0,,,Sit-down dining
2012,7,Maryland,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant,7,2.0,0.0,,,"""Fast-food""(drive up service or pay at counter)"
2012,10,Texas,,,,Restaurant,2,0.0,0.0,,,Sit-down dining
2012,9,Michigan,,,,Restaurant,3,0.0,0.0,,,Sit-down dining
2012,8,Alabama,,,,Private,22,0.0,0.0,ribs,,home/residence
2012,9,Alabama,Salmonella enterica,Braenderup,Confirmed,Private,35,7.0,0.0,"chicken, smoked; rice",,home/residence
2012,10,Illinois,Norovirus Genogroup II,,Confirmed,Caterer,12,1.0,0.0,,,(food prepared off-site from where served)
2012,11,Illinois,Norovirus Genogroup II,,Confirmed,Restaurant,15,0.0,0.0,,,Sit-down dining
2012,10,Ohio,Norovirus Genogroup II,GII_4 Sydney (2012),Confirmed,Banquet,47,0.0,0.0,,,Facility (food prepared and served on-site)
2012,6,California,,,,Restaurant,5,0.0,0.0,,,Sit-down dining
2012,9,Arizona,,,,Private,12,0.0,0.0,,,home/residence
2012,11,Minnesota,Norovirus Genogroup II,,Confirmed,Caterer,24,0.0,0.0,asparagus; salads,asparagus,(food prepared off-site from where served)
2012,11,Ohio,Norovirus Genogroup I,GI_6,Confirmed,Restaurant,5,0.0,0.0,,,Sit-down dining
2012,9,Ohio,,,,Restaurant,3,2.0,0.0,,,Sit-down dining
2011,12,California,,,,Restaurant,24,0.0,0.0,,,Sit-down dining
2012,9,Minnesota,Campylobacter jejuni,,Confirmed,Restaurant,9,1.0,0.0,,,Sit-down dining
2012,10,Minnesota,,,,Banquet,12,0.0,0.0,,,Facility (food prepared and served on-site)
2012,11,Minnesota,,,,Caterer,22,0.0,0.0,,,(food prepared off-site from where served)
2012,11,Ohio,,,,Restaurant,7,1.0,0.0,,,Sit-down dining
2012,5,Montana,,,,Caterer,18,0.0,0.0,"chicken, other",,(food prepared off-site from where served)
2012,4,Wisconsin,Clostridium perfringens,,Confirmed,Banquet,22,2.0,0.0,,,Facility (food prepared and served on-site)
2012,10,Texas,Norovirus,,Confirmed,Caterer,91,0.0,0.0,,,(food prepared off-site from where served)
2012,10,Ohio,Salmonella enterica,Typhimurium,Confirmed,Fair,2,1.0,0.0,,,"festival, other temp or mobile services"
2012,9,Florida,,,,Restaurant,4,0.0,0.0,rice,rice,Sit-down dining
2012,11,Ohio,Norovirus Genogroup II,GII_4 Sydney (2012),Suspected,Restaurant,2,0.0,0.0,,,Sit-down dining
2012,10,Montana,,,,Religious,39,0.0,0.0,turkey,,facility
2012,8,Washington,Vibrio parahaemolyticus,,Suspected,Private,7,0.0,0.0,"oysters, raw",,home/residence
2012,1,California,Clostridium botulinum,,Suspected,Other,2,2.0,0.0,"soup, broccoli and cheese",,
2012,11,Ohio,Norovirus Genogroup II,GII_4 Sydney (2012),Confirmed,Banquet,20,0.0,0.0,,,Facility (food prepared and served on-site)
2012,11,Washington,Norovirus,,Suspected,Restaurant,8,0.0,0.0,,,"""Fast-food""(drive up service or pay at counter)"
2012,8,Washington,Vibrio parahaemolyticus,,Confirmed,Restaurant,5,0.0,0.0,"oysters, raw",,Sit-down dining
2012,4,Massachusetts,Listeria monocytogenes,,Confirmed,,3,3.0,0.0,,,
2011,5,Multistate,Salmonella enterica,Newport,Confirmed,Restaurant,209,52.0,0.0,,,"""Fast-food""(drive up service or pay at counter); Restaurant Sit-down dining; Restaurant other or unknown type"
2012,11,Ohio,Norovirus Genogroup II,GII_5,Suspected,Banquet,28,0.0,0.0,,,Facility (food prepared and served on-site)
2011,10,Multistate,Salmonella enterica,Enteritidis,Confirmed,Restaurant,70,21.0,0.0,,,"""Fast-food""(drive up service or pay at counter)"
2012,10,Kentucky,Norovirus Genogroup I,,Confirmed,Restaurant,37,0.0,0.0,"salad, unspecified",,Sit-down dining
2011,10,Multistate,Listeria monocytogenes,,Confirmed,Banquet,15,1.0,1.0,"blue-veined cheese, unpasteurized",,Facility (food prepared and served on-site)
2012,11,Minnesota,Norovirus Genogroup II,unknown,Confirmed,Banquet,50,0.0,0.0,,,Facility (food prepared and served on-site)
2012,10,Ohio,Histamine,,Confirmed,Restaurant,2,0.0,0.0,yellowfin tuna,tuna,Sit-down dining
2012,10,Georgia,,,,Restaurant,4,0.0,0.0,grilled or fried chicken salad,,"""Fast-food""(drive up service or pay at counter)"
2012,11,Oregon,Sapovirus,,Confirmed,School/college/university,8,0.0,,,,
2012,10,Florida,Salmonella enterica,Anatum,Suspected,Restaurant,2,1.0,0.0,"fish, white",chicken,Sit-down dining
2012,10,Illinois,Salmonella enterica; Salmonella enterica,Stanley; Stanley,Confirmed; Confirmed,Restaurant,29,3.0,0.0,,,"""Fast-food""(drive up service or pay at counter)"
2012,11,Ohio,Clostridium perfringens,,Suspected,Other,9,0.0,0.0,,,
2012,2,Maryland,Norovirus Genogroup II,GII_4 New Orleans (2009),Confirmed,Banquet,43,0.0,0.0,,,Facility (food prepared and served on-site); Caterer (food prepared off-site from where served)
2012,11,Kentucky,Other,,Suspected,Unknown,10,,,,,
2012,11,Florida,,,,Restaurant,25,0.0,0.0,,,Sit-down dining
2012,10,Hawaii,Salmonella enterica,Braenderup,Confirmed,Restaurant,16,0.0,0.0,,,other or unknown type
2012,10,California,Other - Bacterium,,Suspected,Restaurant,5,0.0,0.0,"tacos; nachos, unspecified",,"""Fast-food""(drive up service or pay at counter)"
2012,6,Puerto Rico,,,,,21,0.0,0.0,,,
2012,10,Colorado,,,,Restaurant,3,0.0,0.0,,,Sit-down dining
2012,10,Minnesota,Salmonella enterica,Javiana,Confirmed,,4,0.0,0.0,"cucumber; iceberg lettuce, unspecified",cucumber; iceberg lettuce,
2012,10,Alaska,,,,Private,16,0.0,0.0,,,home/residence
2012,7,California,Salmonella enterica,Thompson,Confirmed,Restaurant,13,0.0,0.0,pinto beans,,"""Fast-food""(drive up service or pay at counter)"
2012,9,California,Norovirus unknown,,Suspected,Restaurant,14,0.0,0.0,,,other or unknown type
2012,11,Illinois,Salmonella enterica,Heidelberg,Confirmed,Private,16,3.0,0.0,,,home/residence; Caterer (food prepared off-site from where served); Grocery store
2012,10,South Carolina,Salmonella enterica,Enteritidis,Confirmed,Religious,33,1.0,0.0,chicken,chicken,facility
2012,8,Michigan,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Prison/jail,90,10.0,0.0,chicken salad,n/a,
2012,6,Florida,,,,Restaurant,117,0.0,0.0,"melon, unspecified; jicama and cucumber salad",,Sit-down dining
2012,11,Illinois,Norovirus,,Confirmed,Restaurant,22,0.0,0.0,,,Sit-down dining
2012,11,Ohio,Astrovirus,,Suspected,Caterer,22,0.0,0.0,,,(food prepared off-site from where served)
2012,11,Illinois,Clostridium perfringens,,Confirmed,Grocery,20,0.0,0.0,"goat, stew",,store
2012,10,Michigan,,,,Restaurant,6,0.0,0.0,"salad, unspecified",leafy green,Sit-down dining
2012,11,New York,Staphylococcus aureus; Bacillus cereus,,Suspected; Suspected,Restaurant,8,0.0,0.0,,,Sit-down dining
2012,6,Michigan,Clostridium botulinum,,Confirmed,Private,2,2.0,0.0,"meat/pasta sauce, home canned",n/a,home/residence
2012,10,Florida,Norovirus unknown,,Suspected,Restaurant,4,0.0,0.0,,,Sit-down dining
2012,11,Maryland,,,,Restaurant,3,0.0,0.0,caesar/house salad,,Sit-down dining
2012,4,Maryland,,,,Unknown,10,0.0,0.0,,,
2012,9,Florida,,,,Restaurant,2,0.0,0.0,,,Sit-down dining
2012,4,Kentucky,Other,,Suspected,Restaurant,7,0.0,0.0,,,Sit-down dining
2012,10,Connecticut,Norovirus,,Suspected,Restaurant,13,1.0,0.0,,,Sit-down dining
2012,11,Connecticut,Norovirus Genogroup II,GII_7,Confirmed,Restaurant,3,0.0,0.0,,,Sit-down dining
2012,10,Tennessee,Salmonella enterica,Newport,Confirmed,Private,27,7.0,0.0,bean dishes,,home/residence
2012,11,Rhode Island,,,,Restaurant,2,0.0,0.0,,,Sit-down dining
2012,11,Georgia,Norovirus Genogroup II,,Confirmed,Restaurant,3,0.0,0.0,,,Sit-down dining
2012,11,Ohio,Norovirus,,Suspected,Restaurant,2,0.0,0.0,salad dressings,,Sit-down dining
2012,12,Illinois,Norovirus Genogroup II,GII_4 Sydney (2012),Confirmed,Banquet,25,0.0,0.0,,,Facility (food prepared and served on-site)
2012,12,Minnesota,Norovirus Genogroup II,,Confirmed,Banquet,38,0.0,0.0,"potato, au gratin; ice, unspecified; alcohol",,Facility (food prepared and served on-site)
2012,10,Missouri,,,,Caterer,20,0.0,0.0,,,(food prepared off-site from where served)
2012,8,Washington,Vibrio parahaemolyticus,,Suspected,Private,2,0.0,0.0,"oysters, raw",,home/residence
2012,8,Michigan,,,,Private,8,0.0,0.0,cake,,home/residence
2012,11,Michigan,,,,Banquet,23,0.0,0.0,"balsamic asparagus and roasted red pepper; potato, unspecified; steak, filet mignon; cake, unspecified",n/a; n/a; n/a,Facility (food prepared and served on-site)
2012,12,Virginia,Norovirus,,Confirmed,Banquet,29,0.0,0.0,,,Facility (food prepared and served on-site); Caterer (food prepared off-site from where served)
2012,12,New York,Norovirus Genogroup II,,Confirmed,Restaurant,11,0.0,0.0,,,Sit-down dining
2012,12,New York,Other - Chemical/Toxin,,Confirmed,Private,2,2.0,1.0,"fish, carp",fish,home/residence
2012,10,New York,Listeria monocytogenes,,Confirmed,Hospital,7,7.0,0.0,,,
2012,11,Connecticut,Norovirus Genogroup II,other,Confirmed,School/college/university,66,0.0,0.0,multiple foods,,
2012,11,Pennsylvania,,,,Restaurant,12,0.0,0.0,"salad, unspecified",,Sit-down dining
2012,11,Florida,Norovirus Genogroup I; Norovirus Genogroup II,GI_9; GII_4 Sydney (2012),Confirmed; Confirmed,Restaurant,21,0.0,0.0,"iceberg lettuce, unspecified",lettuce,Sit-down dining
2012,11,Colorado,,,,Restaurant,20,0.0,0.0,,,Sit-down dining
2012,11,California,,,,Restaurant,4,0.0,0.0,,,Sit-down dining
2012,3,Wisconsin,Norovirus Genogroup I,GI_6,Confirmed,Restaurant,6,0.0,0.0,,,Sit-down dining
2012,11,Washington,Norovirus,,Suspected,Restaurant,5,0.0,0.0,,,Sit-down dining
2012,11,New Hampshire,,,,Restaurant,7,0.0,0.0,,,Sit-down dining
2012,11,Wisconsin,,,,Banquet,18,0.0,0.0,french fries,,Facility (food prepared and served on-site)
2012,8,Washington,Other,,Suspected,Restaurant,2,0.0,0.0,"sushi, unspecified",,Sit-down dining
2012,9,Washington,Salmonella enterica,Virchow,Confirmed,Restaurant,121,9.0,0.0,,,Sit-down dining
2012,12,Oregon,Norovirus Genogroup II,GII_4 New Orleans (2009),Confirmed,Banquet,125,0.0,,fruit salad,,Facility (food prepared and served on-site)
2012,12,Oregon,Clostridium perfringens,,Suspected,Restaurant,3,,,chicken,,Sit-down dining
2012,11,Oregon,Norovirus,,Suspected,Restaurant,8,0.0,0.0,,,Sit-down dining
2012,12,Ohio,Norovirus Genogroup II,GII_4 Sydney (2012),Confirmed,Banquet,26,0.0,0.0,,,Facility (food prepared and served on-site)
2012,12,Ohio,Norovirus Genogroup II,GII_4 Sydney (2012),Confirmed,Banquet,49,0.0,0.0,fruit,,Facility (food prepared and served on-site)
2012,12,Minnesota,Norovirus Genogroup I,,Confirmed,Restaurant,4,0.0,0.0,"romaine lettuce, unspecified",,Sit-down dining
2012,11,Minnesota,Salmonella enterica,Saintpaul,Confirmed,Private,2,0.0,0.0,"turkey, smoked",turkey,home/residence
2012,12,Florida,,,,Restaurant,4,0.0,0.0,"oysters, baked","buffet; egg; oysters; pork, bacon; spinach",Sit-down dining
2012,11,Washington,Norovirus,,Suspected,Restaurant,4,0.0,0.0,salads,,Sit-down dining
2012,12,Oregon,Norovirus Genogroup II,GII_6,Confirmed,,6,,,,,
2012,12,Connecticut,Norovirus Genogroup II,,Suspected,Restaurant,8,0.0,0.0,,,Sit-down dining
2012,11,Florida,Norovirus unknown,,Suspected,Restaurant,13,0.0,0.0,,,Sit-down dining
2012,10,Oklahoma,,,,Restaurant,12,0.0,0.0,,,Sit-down dining
2012,12,Oklahoma,Norovirus Genogroup II,,Confirmed,Banquet,22,0.0,0.0,,,Facility (food prepared and served on-site)
2012,12,Tennessee,Norovirus Genogroup II,GII_4 Sydney (2012),Confirmed,Restaurant,11,0.0,0.0,,,Sit-down dining
2012,12,Tennessee,Norovirus Genogroup II,GII_1,Confirmed,Restaurant,43,1.0,0.0,,,Sit-down dining
2012,12,Minnesota,Norovirus Genogroup II,,Confirmed,Restaurant,14,0.0,0.0,"spring rolls, unspecified",,Sit-down dining
2012,12,Ohio,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant,7,4.0,0.0,,,Sit-down dining
2012,12,Minnesota,Norovirus Genogroup II,,Suspected,Restaurant,3,0.0,0.0,,,"""Fast-food""(drive up service or pay at counter)"
2012,11,Pennsylvania,,,,Caterer,61,0.0,0.0,roast beef,roast beef,(food prepared off-site from where served)
2012,11,Pennsylvania,Campylobacter jejuni,,Confirmed,Private,10,0.0,0.0,"milk, whole milk unpasteurized","milk, whole milk unpasteurized",home/residence
2011,4,Multistate,Salmonella enterica,Newport,Confirmed,Restaurant,166,0.0,0.0,tomatoes,,"""Fast-food""(drive up service or pay at counter)"
2012,6,Utah,Campylobacter jejuni,,Confirmed,Farm/dairy,12,0.0,0.0,"milk, unpasteurized","milk, unpasteurized",
2012,12,New York,Norovirus Genogroup II,,Suspected,Restaurant,2,0.0,0.0,,,Sit-down dining
2012,12,New York,,,,Restaurant,7,0.0,0.0,house salad,,Sit-down dining
2012,12,New York,,,,Restaurant,5,0.0,0.0,,,Sit-down dining
2012,12,New York,,,,Restaurant,7,0.0,0.0,,,Sit-down dining
2012,12,Louisiana,Norovirus Genogroup II,unknown,Suspected,Private,12,0.0,0.0,oysters,,home/residence
2012,10,Louisiana,Salmonella enterica,Uganda,Confirmed,,7,5.0,0.0,hog head cheese,,
2012,12,Illinois,,,,Restaurant,26,0.0,0.0,"shrimp coconut; shrimp dijon; green beans; mushrooms,spinach stuffed",,Sit-down dining
2012,12,Illinois,Norovirus Genogroup II,,Suspected,Restaurant,10,0.0,0.0,,,"""Fast-food""(drive up service or pay at counter)"
2012,12,Tennessee,Norovirus Genogroup II,unknown,Confirmed,Restaurant,5,0.0,0.0,lettuce-based salads unspecified,,Sit-down dining
2012,12,Illinois,Norovirus Genogroup II,GII_4 Sydney (2012),Confirmed,Restaurant,4,0.0,0.0,,,"""Fast-food""(drive up service or pay at counter)"
2012,11,Illinois,,,,Restaurant,7,0.0,0.0,crepes,,Sit-down dining
2012,12,Minnesota,Norovirus Genogroup II,,Confirmed,Restaurant,23,0.0,0.0,appetizers,,Sit-down dining
2012,8,Illinois,,,,Grocery,21,0.0,0.0,cupcakes,,store
2012,12,Minnesota,Norovirus,,Confirmed,Restaurant,19,0.0,0.0,"bread, unspecified",bread,Sit-down dining
2012,8,Illinois,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,Long-term,4,4.0,0.0,,,care/nursing home/assisted living facility
2012,12,Texas,,,,Restaurant,7,0.0,0.0,,,Sit-down dining
2012,12,Texas,Norovirus Genogroup II,,Confirmed,Restaurant,143,9.0,0.0,,,Sit-down dining
2012,12,Arizona,Norovirus Genogroup I,,Suspected,Caterer,14,0.0,0.0,,,(food prepared off-site from where served)
2012,11,Wyoming,Norovirus Genogroup II,,Confirmed,Restaurant,282,1.0,0.0,,,Sit-down dining
